rank,xp,wallet_address,on_chain_missions_done,referral_level,referral_count,Sybil find (Ancestors),Sybil find (Social link),Sybil final
37167,10300,elys1kpsyww7dsl6hn8tjq4amqrrn9f0fddqelxumau,100,1,0,True User,Sybil,Sybil
22041,13500,elys1kpqqkp72frtx7gly7nafaxvhzwhrn0yzz67tmz,162,0,0,True User,Sybil,Sybil
31490,11200,elys1kph56ge5famc2kape8jv5396g2jqx3lcczu2y0,112,0,0,True User,Sybil,Sybil
31523,11200,elys1kpegmr7vxkg2flpatyq6and3ds7ddqu936zrkk,116,7,0,True User,Sybil,Sybil
24558,12850,elys1kpam3vfmvlztsl8wcma8e8lgvgwslcr9v9adwe,153,0,0,True User,Sybil,Sybil
14230,15850,elys1knrlsqha2umndpcyqtu9lc43r0mc77f40vwzw7,171,0,0,True User,Sybil,Sybil
23167,13200,elys1kmq2qh95hxaf96lxpysc0nn094dpwjay85wp50,158,0,0,True User,Sybil,Sybil
21850,13550,elys1kmphdsmw9tsx7qaklz0fzpzg5umk27u2mn4gd3,137,2,0,True User,Sybil,Sybil
24589,12850,elys1kmmy9wwmngv0gphq86g3egteulr4ndtdqjgcu6,133,15,0,Sybil,Sybil,Sybil
50915,8400,elys1kmg3744g72fa0ywrkrvqgk2ql5nr45v6gnwkw4,120,0,0,True User,Sybil,Sybil
5845,21000,elys1klyf5g39vka5qdre87yuhp7g2xrjlna8auzflg,228,0,0,True User,Sybil,Sybil
68574,7150,elys1kl4zsk7k93wqarec6wfsqtaueuzrpzfqytyh0e,107,0,0,True User,Sybil,Sybil
4497,22050,elys1kkvee7vvjju8pe0tsglvd6gutz36xzhyajupp0,255,0,0,True User,Sybil,Sybil
2749,23600,elys1kkh2gzjx35ccnx5ufks9q7p6ydpa0uaf9zvlj5,266,0,0,True User,Sybil,Sybil
23551,13100,elys1kk7f8knpsnxqq0h9trgrrftuhuu9jn7qh7quvq,156,0,0,True User,Sybil,Sybil
46450,8850,elys1kk47lnwm334pljs7u7rvylsf74tmqhdn6z3ccj,107,3,0,True User,Sybil,Sybil
58478,7800,elys1kjehsnnw4wcd7xlw5egguffjmg7at2px5fka29,110,0,0,True User,Sybil,Sybil
28775,11750,elys1kj3fn8jvhjs253xvxqssev7x4g5cam92udntdt,139,0,0,True User,Sybil,Sybil
23149,13200,elys1kj2rgp0h63tzm5wvxk794hkl2gzgpnd66n30sr,134,4,0,True User,Sybil,Sybil
31266,11250,elys1khvhv9zvf783nkmxru9exaq6pyms6fzzjxylyj,113,7,0,True User,Sybil,Sybil
67937,7200,elys1khhwjk75yxc6mt69r54lw42ue5ya2jz3fxujyy,106,0,0,True User,Sybil,Sybil
34969,10650,elys1kgcdr9qgm8hd8tdjkydjte4zkzzzte9q6euksv,103,3,0,True User,Sybil,Sybil
49937,8500,elys1kg77ws5qzmx9cchym9ad2tdkf6mnq2fwh70h6m,104,2,0,True User,Sybil,Sybil
2010,24100,elys1kg40s84qxdrpnjwrg69j8mr3hwz72hljtdgzpd,270,1,0,True User,Sybil,Sybil
33393,10900,elys1kfxnhwvwcks59f2hs45zplcyp4yxape22dd3cr,106,1,0,True User,Sybil,Sybil
2390,23850,elys1kfp2mcmsudk7z8wx59p45545umqnv4zadxqlr6,269,0,0,True User,Sybil,Sybil
2028,24100,elys1kfhrnkaddlrhk05panvrlzzeh3edthr8tcy4fr,270,0,0,True User,Sybil,Sybil
23539,13100,elys1kf20the936yhqxlwqxa32ylr59dkr4pz7rzu4g,132,2,0,True User,Sybil,Sybil
2227,23950,elys1keujqap29mfqvl7psa9c8ns0wgazv8qcsjm6m6,271,1,0,True User,Sybil,Sybil
42100,9450,elys1kem282j5k0ppep9fhmcs0zvts7hfhy3ndepsq4,95,2,0,True User,Sybil,Sybil
35591,10550,elys1ke0rf32t0skcm82wevrqc374mghewlh3r369gp,115,2,0,True User,Sybil,Sybil
36550,10400,elys1kduazt9shkm5lhasa7dqm4c6843mne3q597llq,104,17,0,Sybil,Sybil,Sybil
25064,12700,elys1kduaqxkjlwtzasu8sczkeht6jtxuq97y50z467,134,9,0,True User,Sybil,Sybil
41238,9600,elys1kdnjakfakrfrqxvhqu8j0a3zgf0xt5x9erxur6,96,2,0,True User,Sybil,Sybil
5249,21450,elys1kdjzkpqldq6m9r285m6zhd3zhddfrrr4hkx7fw,247,0,0,True User,Sybil,Sybil
3586,22850,elys1kdgeqvrj28cnjpp0vuxdyqhmc9yjz6a9l2kxcv,259,1,0,True User,Sybil,Sybil
3536,22900,elys1kcyv9vnt9et58c8rnledpnwltccpanjkx7wtez,252,0,0,True User,Sybil,Sybil
2604,23700,elys1kas70w4e3adwsurw2men2ynu4gweemtv0n5swf,268,0,0,True User,Sybil,Sybil
2731,23600,elys1kapstr3darlh8dgwzvvxekta48e83r52ckg36g,268,1,0,True User,Sybil,Sybil
31696,11150,elys1kak0npfrg9992jemdu3qcjxrru4cq4a22z7mkl,107,3,0,True User,Sybil,Sybil
6827,20200,elys1kadkh4rglys55endkpht2cw0ymhy49l43t7ctq,238,0,0,True User,Sybil,Sybil
24192,12950,elys1k8xskcg7pxwhtpgan4e53xpv6tnn30cd8rt9ku,135,16,0,Sybil,True user,Sybil
26324,12350,elys1k8w5p032j9m93s5r4w6tdujkm337qeams253zr,122,12,0,Sybil,True user,Sybil
28536,11800,elys1k8r3pxlhqzzmtth0ylk5w52c84dxacxu47pk7m,140,0,0,True User,Sybil,Sybil
5192,21500,elys1k87xa4ega3jlzltdk2e0nsmmszuvp8af6eze6t,250,0,0,True User,Sybil,Sybil
15947,15200,elys1k79d40l9mc8556w5am35k8sy08vdmd0mfrrxte,158,2,0,True User,Sybil,Sybil
17236,14800,elys1k77czrt4rfpnmfjvv08dl3dx90t9y055p560q6,178,0,0,True User,Sybil,Sybil
22799,13300,elys1k6ru7e6f5nrk87wy6tzx50lv9enmpdcz8js8wj,133,11,0,Sybil,True user,Sybil
32141,11100,elys1k5y6urfy3fc0x9jwjgzyfm48psvltd6fhkkwj8,118,16,0,Sybil,True user,Sybil
2261,23950,elys1k5wymcks3edxru4qfvjc7kqx7l927ssjeymyw9,269,0,0,True User,Sybil,Sybil
6130,20750,elys1k5vjtxp26pgt7w6necv74trvhr5japtr9sg23r,245,0,0,True User,Sybil,Sybil
6197,20700,elys1k5t345rx8ax9vvqd0a7tspkavadmm8rjkhdp3j,240,0,0,True User,Sybil,Sybil
26935,12200,elys1k5jzk6rjd83n6eafvwayel5qkhrhratn30tu2d,126,15,0,Sybil,Sybil,Sybil
74406,6850,elys1k5ghdjk6078k6qxg30j0zcwrrywy959cqth0m4,103,0,0,True User,Sybil,Sybil
48047,8650,elys1k5d3uv3fej8xuznv7edfy4lqvltze43gtw9zw4,105,0,0,True User,Sybil,Sybil
4481,22050,elys1k58ug3fv4p0rjhuj8gadsr95r8ejk7wum2s9wt,257,1,0,True User,Sybil,Sybil
11878,16900,elys1k56n5pfysfeq6qk7rsyqcmtr5qdyez58xpan9w,194,4,0,True User,Sybil,Sybil
2305,23900,elys1k555al7r74wd67jmdf5fkjglt0l8g6xxwl4h0d,268,1,0,True User,Sybil,Sybil
22023,13500,elys1k4fedwjkat3fdxv3afrssd7vufz9e3e3lqpkhr,162,0,0,True User,Sybil,Sybil
23347,13150,elys1k3qmjshj8l8k32vccmn5xj3nrdm9luwtt7qnkv,157,0,0,True User,Sybil,Sybil
27515,12050,elys1k3fgfkh78943lrpw7u7nmrw799ta0v3njepm4h,121,16,0,Sybil,True user,Sybil
37510,10250,elys1k37qsktks3u7ztu7sg9dqukqstlemrct9hgfel,121,0,0,True User,Sybil,Sybil
24191,12950,elys1k33ttayeanr36d46h7mr8z3vtka5ckhtrfud9m,135,16,0,Sybil,True user,Sybil
57830,7850,elys1k2vryw3vv7pnfurh0z697xz3hv0cnfdq9rk202,113,0,0,True User,Sybil,Sybil
5815,21000,elys1k2vgfsg0r5048q8qq3rqve9t795spuz5dwluud,248,1,0,True User,Sybil,Sybil
35999,10450,elys1k2lse3ac2yj5t9x6ep42usy2h2uw3fggwvsap6,103,2,0,True User,Sybil,Sybil
59423,7700,elys1k2jh8y5ssjh9lxsgx77g9q8eshshnmx7f8w888,96,6,0,True User,Sybil,Sybil
35604,10500,elys1k2gzu0mauehhz430p000092yk8uyxmeje3axf9,104,1,0,True User,Sybil,Sybil
34324,10750,elys1k0qtxslpg7ldahsfvkmzuy94d7myjnmsvkhgl0,109,17,0,Sybil,True user,Sybil
24363,12900,elys1k0qj6dquqnm5e9qjnffr60pajrtsa4h3f8kpe2,154,0,0,True User,Sybil,Sybil
70687,7050,elys1k03updl5x45t3jcahc8z7sl7mjfj4lff8qh4y8,105,0,0,True User,Sybil,Sybil
39068,10000,elys1jzw0mafns6p2m6nnxktuz8vdjpz98s0au5uka8,96,3,0,True User,Sybil,Sybil
2593,23700,elys1jztc6g3yzymhr7qf9yf02gg0aud0tee0wyqccu,268,1,0,True User,Sybil,Sybil
60106,7650,elys1jzqemq8anefmzh05sgam7jnlh93mqdvpqrd6k8,95,6,0,True User,Sybil,Sybil
23557,13100,elys1jzfrtaeletwrtqal26yz6spr8z2gx2r064ssv3,156,0,0,True User,Sybil,Sybil
70703,7050,elys1jz8s6wtq6w6kmc8hkyqg007gsm7glzshpsrjcg,105,0,0,True User,Sybil,Sybil
6404,20550,elys1jz6fkfhm07ttn2hvhehensp2vvk3p3ftx2xjml,241,1,0,True User,Sybil,Sybil
14128,15900,elys1jyzh8j2ppmxpxpk44sa7hjsek3m5lepm7543u6,196,1,0,True User,Sybil,Sybil
34607,10700,elys1jyyc83phqk4v3mnzyg6hpaxmu5s6c5psalncvm,122,0,0,True User,Sybil,Sybil
42104,9450,elys1jylygrhtf0na0yra4706u9afxdqjq2u7nwmst6,95,2,0,True User,Sybil,Sybil
19000,14300,elys1jyk84h9esd58xvde889hzydkkp0xes33nv7str,170,0,0,True User,Sybil,Sybil
29279,11650,elys1jxra09j2n9klve5njmqhn23svqghf8636ae9uz,121,7,0,True User,Sybil,Sybil
18819,14350,elys1jxmtzkkqq2hpfazkd5zw5t3s42jvk7y4z6qk5y,171,0,0,True User,Sybil,Sybil
35278,10600,elys1jxkma6ruyxpyad49c5g889n2awh3vd5a80jfnd,102,1,0,True User,Sybil,Sybil
1877,24200,elys1jx7mjkgelq5fl76e2upatlfr437q3zahstr3ef,272,1,0,True User,Sybil,Sybil
2024,24100,elys1jwxrrytk28zswayw6xcr5a8x7uvuhjgc68te7r,270,0,0,True User,Sybil,Sybil
19574,14150,elys1jwsugypx5hnj59cy84r4fvqsnytccqz97vt74a,169,0,0,True User,Sybil,Sybil
30468,11400,elys1jwgv5psxzjgxvlq5zlv9k9rwkdlqxe46skwksm,111,12,0,Sybil,True user,Sybil
38601,10100,elys1jwgsqtn6rs2u29j35nlynrcy8r5xrkw90xwl92,98,17,0,Sybil,True user,Sybil
9237,18450,elys1jw3set54gv2tlvws0lvfu6u9d2u8s8gw542zvs,197,2,0,True User,Sybil,Sybil
5944,20900,elys1jvzweegee9sra3paknnjx6gqqrws5faykfu368,248,1,0,True User,Sybil,Sybil
22631,13350,elys1jvya7yuwqtlla7ejsay3ardphq4dvnkrf770p2,159,0,0,True User,Sybil,Sybil
2475,23800,elys1jvjpuvuc6e8gfswvul6nt5drqjjg92xcakudx7,266,0,0,True User,Sybil,Sybil
31106,11250,elys1jv29hf7ckv00p49zxzlftj0sv27qzsgsy2legu,110,23,0,Sybil,True user,Sybil
22797,13300,elys1juss0qzgfcenkaqlld9gwaks6k3vcp5mdd5kkm,160,0,0,True User,Sybil,Sybil
48630,8600,elys1jupe69t8de9uhplxnqgzjw6p7jg5m070dhxmgx,104,2,0,True User,Sybil,Sybil
43380,9250,elys1jul2q07av5rw4eqatdgw0930qkhfksya3ypkks,95,2,0,True User,Sybil,Sybil
17882,14600,elys1juada33uwmyhlq74h6zrw3wtkwju0kjd0g4yr3,174,0,0,True User,Sybil,Sybil
23574,13100,elys1jtyn8nvjppd3dg90tkfzh2x9y0pdv0pemspjxx,136,16,0,Sybil,True user,Sybil
22495,13350,elys1jt0q8305ku6p7h73m2z4gmhgktwvplza0v9qyx,137,3,0,True User,Sybil,Sybil
61814,7600,elys1jszvxttn65ajltrc7u0w72lmxhv9sf2y09gtph,110,0,0,True User,Sybil,Sybil
14600,15700,elys1jsjdcs46up8aaewzn6u0jr9szau0er0dg38f6n,164,2,0,True User,Sybil,Sybil
23576,13100,elys1jrd7mwxux0vkfe7wwhjkcp2el62lu9xa0xadqs,140,23,0,Sybil,Sybil,Sybil
8525,18850,elys1jramskn95he6xfgqlgyu6v7zwz63hv47f85rw9,201,2,0,True User,Sybil,Sybil
50348,8450,elys1jr7upu59s7n94djy9a3enpfmn62hfm34j9q0cz,121,0,0,True User,Sybil,Sybil
6013,20850,elys1jr6w756yf29878vypywfhwhsrpzr2vqy0me32v,257,0,0,True User,Sybil,Sybil
28967,11700,elys1jqzpgr44gcpkfdpqw2pd6223xau2fd50f88t4j,115,11,0,Sybil,True user,Sybil
25096,12700,elys1jqzefhuegpfc2dgvmqsdncutr3ua2zfq6aq229,150,0,0,True User,Sybil,Sybil
32407,11050,elys1jqyu49gwqpaydm4l4z2e39766m3xctj5ncaz3w,113,15,0,Sybil,Sybil,Sybil
28132,11900,elys1jqravfqhlcyfdphsgk4k0lf7f4ezpd9xlganq2,122,7,0,True User,Sybil,Sybil
22378,13400,elys1jp92kva3pjz8wcn5g4hjtkh6vf34shddadj0gf,135,10,0,Sybil,True user,Sybil
27750,12000,elys1jnlnhqvlc0st3cdkjsaz8jxaezmdx75ttvhhck,122,7,0,True User,Sybil,Sybil
38237,10150,elys1jn9axeq8kwv52skc9xepacwjfuut7zh6k89app,103,17,0,Sybil,True user,Sybil
16132,15150,elys1jn5atcg9tdpsqvhle3x6ak2pzc63t862zdv62a,161,2,0,True User,Sybil,Sybil
56765,7900,elys1jn4lvz4twt7ccmpezj5xn4jpxrwtksnsjwscq9,98,7,0,True User,Sybil,Sybil
5291,21400,elys1jmu928vr7pgmgkdt5wp3rquf7tzlqysl4xggs5,248,1,0,True User,Sybil,Sybil
4756,21850,elys1jmafcr2c7f222xlua8q85qdg65au2d99hvvm5y,253,0,0,True User,Sybil,Sybil
29715,11550,elys1jlvaep76ky2f0fsp7canx2d9v429vnsfjq6dgv,119,16,0,Sybil,Sybil,Sybil
9444,18300,elys1jlnq8nlx4zj6dy49hzmzx4pye85jwxqgakurv2,196,3,0,True User,Sybil,Sybil
16734,14950,elys1jldm63jsecnhwjj74y4js767jzyvkkwwqjnn0v,179,0,0,True User,Sybil,Sybil
93363,5750,elys1jkpq5mflfp5vh3g46598346m2654e6x8g3dxuj,101,3,0,True User,Sybil,Sybil
39409,9950,elys1jkl7w938057n7yetghl7xkdtmgy8k43wzv8dhr,117,0,0,True User,Sybil,Sybil
39250,9950,elys1jjn5jhv6gjujup779mre3q42mu9ygjpu573fsu,99,1,0,True User,Sybil,Sybil
29457,11600,elys1jjcgacelvqmaenq6n64wgm0a44pq9vvkkfq7ex,136,0,0,True User,Sybil,Sybil
31233,11250,elys1jj5sn8eznvr6zl990tzkq0y93a4ym8m9ftp2ul,135,0,0,True User,Sybil,Sybil
6117,20750,elys1jj2s8z3ptym2zhvlufpzpk2rsw5psz7fyt6rq3,243,1,0,True User,Sybil,Sybil
2517,23750,elys1jhnuvqn57ucr9zhjfnsjqglx4p0clammrj5uwy,271,1,0,True User,Sybil,Sybil
33040,10950,elys1jgcj03uualatspp35whw4smcq3afrutvu9xrz4,113,7,0,True User,Sybil,Sybil
2864,23500,elys1jgak2r7n0p2k009ml4v00pzsj9eqx7ur556lyk,264,0,0,True User,Sybil,Sybil
43776,9200,elys1jg2gfpuw05g2gcezvc5acnt68p6mlm3pjd3gzr,112,0,0,True User,Sybil,Sybil
4897,21750,elys1jg07sm3ay9hm0w0up9zzq7lgkkwjsr9f3axjcl,249,0,0,True User,Sybil,Sybil
6124,20750,elys1jfszp4kjsy6rmekkynf3966gu9el77t3y8msly,245,1,0,True User,Sybil,Sybil
33427,10900,elys1jfq2m2h0rztk2trv92jsv3nhru2zm3dyg9u3fw,110,1,0,True User,Sybil,Sybil
38612,10100,elys1jfcxnh00vryvtgcvv25lnfx58rz7x2cdszydgf,100,7,0,True User,Sybil,Sybil
7570,19550,elys1jf7y88thmrpha8d6kak7cdm4av3hr56f2em5rw,223,1,0,True User,Sybil,Sybil
24118,12950,elys1jeh5hz5ufmyl22a9apjv3znsk6w6vy9lgm7fhv,155,0,0,True User,Sybil,Sybil
65319,7350,elys1jdt2gz6snrykanwj6wkulz9yvk6dzgykwl3uhv,105,0,0,True User,Sybil,Sybil
18250,14500,elys1jdrla50eduju5gpwjh7anadv3pxln00yn6g0np,174,0,0,True User,Sybil,Sybil
5763,21050,elys1jdmtw53zl5lea4hetzwm7wn25vu5g9hy0wk0s9,245,0,0,True User,Sybil,Sybil
82935,6450,elys1jdj2m4uxk546svxf8ym5zsg4n4tkj3z2aph0us,95,0,0,True User,Sybil,Sybil
31633,11150,elys1jd87a734rpjsw5dd85wrc3sj6tss8jh6sdadv8,108,18,0,Sybil,True user,Sybil
31265,11250,elys1jd55pa6c2p4acn8yl6rfp62gz7uv6c0t8jej0d,115,7,0,True User,Sybil,Sybil
4154,22350,elys1jcnanjfue5srmmt3q48xc96x0h8qw2qr8larjx,257,1,0,True User,Sybil,Sybil
72034,7000,elys1jc0tucjw4skyfk0xcvstyzedfjjg49mp5dw72k,102,0,0,True User,Sybil,Sybil
30185,11450,elys1jarf28nh5m2jh38fd8spyaz60hsfeq98m4lcec,117,7,0,True User,Sybil,Sybil
2151,24000,elys1jae46k9f5n5t9l36g0grtw4hz97f5xfn7x772m,272,1,0,True User,Sybil,Sybil
27513,12050,elys1ja6hqj6zhpctapawafm92clrsl4nw4q9rxjr8u,123,16,0,Sybil,True user,Sybil
18996,14300,elys1j9y4uj6j5wmrl0phdkpdt459gy8km29fmtjqk3,172,0,0,True User,Sybil,Sybil
2968,23400,elys1j9wz4kzz99l2xzqevqe78um3v2f27q72ze80ua,266,1,0,True User,Sybil,Sybil
58481,7800,elys1j9eagz2zgn5vxxacl3rz260ak54pawtfn85re8,112,0,0,True User,Sybil,Sybil
24359,12900,elys1j8r5j9h6cvrfx7qp66r5pxuumwcmlfxeaxve46,154,0,0,True User,Sybil,Sybil
2079,24050,elys1j8mwujduuqavrxz7hz4ndvcrtz8wyrdgfn7txn,271,1,0,True User,Sybil,Sybil
28559,11800,elys1j8g0ly5dnchyfdcyxd8wfny4fz8kq3ehfdmas5,122,7,0,True User,Sybil,Sybil
38871,10050,elys1j8438cvcl09lwmdlwrn7478qw25qrylrdyqqry,117,0,0,True User,Sybil,Sybil
35295,10600,elys1j7ptl048wysccyuef9yqh2lw4mrtwwv8rjresv,106,1,0,True User,Sybil,Sybil
28765,11750,elys1j7pr0pvk47ny3xe307dnfcmkdcfjfr4rr6afhf,121,16,0,Sybil,True user,Sybil
18817,14350,elys1j7l5y50473dlpsz0vnqs2tu3d0y3ccgskj5pqz,171,0,0,True User,Sybil,Sybil
27919,11950,elys1j7f98u4e7dt5ek0xhmg2kmjslvq7385vkjxrh0,123,17,0,Sybil,True user,Sybil
4623,21950,elys1j6umdljqffec6jx83ll94dzasch37hxr22776t,255,0,0,True User,Sybil,Sybil
1987,24100,elys1j5x9r8jwqx787xj7u2rp8khp666nmyz35qv402,272,1,0,True User,Sybil,Sybil
28341,11850,elys1j5ufupczt0x3qzv4jprz4pwxdwyzerfup0frj2,121,17,0,Sybil,True user,Sybil
27150,12150,elys1j5qwyy3xs02lcdlthqhldrzqjly2fp7kfx6y9m,125,7,0,True User,Sybil,Sybil
25135,12700,elys1j5psyrzenttnnxr0zdq2um97jkzm2ph6mqn7lz,130,16,0,Sybil,True user,Sybil
24946,12750,elys1j5c6y2sc7czzwnldvfesdzpfw0c62e6jqd45ku,129,7,0,True User,Sybil,Sybil
57827,7850,elys1j5avcdp535lqldslrvkvgs6hq2a7h66eqaecx7,113,0,0,True User,Sybil,Sybil
4893,21750,elys1j54y0lfmer4xtu32xnlkwwq8avvww8r35fcy64,253,0,0,True User,Sybil,Sybil
41115,9650,elys1j50nlq9gngrtula24cf4pyc85sm6g349tqeah5,113,0,0,True User,Sybil,Sybil
14697,15650,elys1j4rz2t3e7exqf2hn5k02m9xaly5qmnht0tn42e,169,2,0,True User,Sybil,Sybil
4449,22100,elys1j4rucugu33qjq7jh4x75w36jj2s524ul7ll6h9,256,0,0,True User,Sybil,Sybil
26941,12200,elys1j4mvqm8gh2yxq3zmx6f2k4hk74jsk9eznzge6g,126,16,0,Sybil,True user,Sybil
2167,24000,elys1j3vmhv4lq4mf7fnv0hvqwcxrpkrx7mg2g635za,270,1,0,True User,Sybil,Sybil
4688,21900,elys1j3n4as2jueyny5lhwzpkj7a0wqa552qjaxthd7,254,0,0,True User,Sybil,Sybil
39036,10000,elys1j3j8nnddqgrz45zank700m8csntqyxmmjj3g8u,96,2,0,True User,Sybil,Sybil
27128,12150,elys1j3e4gxvvyjje0n8p0fjjujwpqexuzefdg7zpxh,143,0,0,True User,Sybil,Sybil
28973,11700,elys1j3agn2jevx9c7zmll5z4zunkl7xm88xvwucdnc,120,16,0,Sybil,True user,Sybil
23176,13200,elys1j2zylx9plcnr6xmzhju2y4wtqlyj73wv8h3sn3,158,0,0,True User,Sybil,Sybil
51912,8300,elys1j2rxxz9xlucj0mrncc5kgnel7mjvt4hjeswt9g,98,0,0,True User,Sybil,Sybil
22426,13400,elys1j2h5ntxqqvpmkpv39x6vg3qfw4a39xj0jkshnn,160,0,0,True User,Sybil,Sybil
17895,14600,elys1j2as222dcy7ttv22dkwd5l953n0jj8wgujx900,174,0,0,True User,Sybil,Sybil
38222,10150,elys1j0hnvt48533c9w9d5vr57jv2p6nj8at4hr2lt8,119,0,0,True User,Sybil,Sybil
61821,7600,elys1j0g7vrvfl0gvuf4m7g6ww9gvm6xsn04vrclups,112,0,0,True User,Sybil,Sybil
29223,11650,elys1j0faglzck846ggmh5vlc5mv7gxzr32u8mkykfz,119,14,0,Sybil,Sybil,Sybil
2321,23900,elys1j07r0mhxtz5c56hkftmspahf0ywzmym9f0l8qv,268,0,0,True User,Sybil,Sybil
4953,21700,elys1j05ayqaplqg8llzxz4zh93aggqq6xmzply9ccf,250,0,0,True User,Sybil,Sybil
65894,7300,elys1j02xp6cn0aufytx3fe9y5nzsaj9zajd5he6t2e,104,0,0,True User,Sybil,Sybil
49417,8550,elys1j0279mquza03f2edfaagxpty608vyr2zgc65ge,95,0,0,True User,Sybil,Sybil
43971,9200,elys1hzytgvx3jer7ul5jzjgph98lskgyc29wz7sua9,102,0,0,True User,Sybil,Sybil
1335,24800,elys1hzrhlwnwkfmlx0e6pp0dc6g204mcz9elk96qx0,278,0,0,True User,Sybil,Sybil
5633,21150,elys1hzkv4l28xgmnf9ry4f04304zddq5pjfec3vnar,243,0,0,True User,Sybil,Sybil
23349,13150,elys1hz39uhu5jql6fr543atyajk8dregnmsmd6xx8v,157,0,0,True User,Sybil,Sybil
38236,10150,elys1hyna3f9pkcpgcl82qxqkvu98udnrfk9hy2hnfk,103,17,0,Sybil,True user,Sybil
18826,14350,elys1hy6sz47zmmwtfw5yg78a9g82k43r4w02lgwe2m,171,0,0,True User,Sybil,Sybil
3988,22500,elys1hxnjgpnf0ft6vdejl9uhgmns7lu7hsz5w20vsn,241,13,0,Sybil,True user,Sybil
2162,24000,elys1hwwce7746wl2rpym94vd8w9f8elskmwh28f27g,272,1,0,True User,Sybil,Sybil
19575,14150,elys1hwvfpkcml0ej4spjj9rdlzwtjxwh7f8y6dweya,169,0,0,True User,Sybil,Sybil
55714,8000,elys1hwtv6u3pcxcqrhlguh6zvt0uh0nzfljs2mcscu,116,0,0,True User,Sybil,Sybil
32681,11000,elys1hwkq362mp2vhxuud23seycfezpsw5y7m9cwqqe,102,3,0,True User,Sybil,Sybil
37851,10200,elys1hw5zzg80nng8cua2c634vy9ftn7sltrlkm6rsv,98,1,0,True User,Sybil,Sybil
36167,10450,elys1hw3a3457ytkfhlheym4m4zj7catgs22wgys53p,119,0,0,True User,Sybil,Sybil
2098,24050,elys1hw06z3h3s459kvkc2u5ewls9mw8ac56fx36057,269,0,0,True User,Sybil,Sybil
4936,21700,elys1hvzkw4gq97dq8rk6p8rqglklnehchzf8hxspjk,252,1,0,True User,Sybil,Sybil
3765,22700,elys1hvxqzwd8tr9f03sedznwdze4ewe0p4uncxkcdj,249,13,0,Sybil,True user,Sybil
26232,12400,elys1hvxn02z7nprfk78dfflf8dqykltt5usf7t6vws,128,7,0,True User,Sybil,Sybil
34967,10650,elys1hvfr8wlxmygwas0jj5pm224hhrg7ljqd20qfrp,107,7,0,True User,Sybil,Sybil
27645,12000,elys1hus6muqs0y69gvyep3xqrqm6csrmd5355z38hf,120,1,0,True User,Sybil,Sybil
20770,13800,elys1hum06xrxcsymf9mtnj4xjpkprdwyxyugfw8fuz,144,0,0,True User,Sybil,Sybil
2001,24100,elys1hul6qxf34t2sqtc6kr5jm5dgkenfyyqapskzd9,272,1,0,True User,Sybil,Sybil
42604,9400,elys1hu2na753xuc04sr6hd5dxdde66hhglngg7cnd6,99,13,0,Sybil,True user,Sybil
60097,7650,elys1htp4gm8u5vt4jafjshd8g6s4ulh2dst4s42u0g,95,6,0,True User,Sybil,Sybil
21943,13500,elys1htdtwz40t86hqw8mk9ghrqndca59zj9rvv4ua8,142,2,0,True User,Sybil,Sybil
25767,12500,elys1hsu5gu8qmrrh6vn302drgax3z9yw5xm4073cwf,138,1,0,True User,Sybil,Sybil
6010,20850,elys1hrmu4c652884xken8lzxuajgr2a0dqr03qn7hp,245,0,0,True User,Sybil,Sybil
3966,22500,elys1hrkqq4wzfzp9stvwtfla5dtvxmd7dnasrghu7f,258,1,0,True User,Sybil,Sybil
2148,24000,elys1hr93jlskan9j7rchlyy62w0j73pgq5wx4atlgd,270,1,0,True User,Sybil,Sybil
26032,12450,elys1hqvfmarpczvz9lphcfn7ueq75mdq6v5sslscyx,149,0,0,True User,Sybil,Sybil
75224,6800,elys1hqgxp2y8g2qd4elpmh3sltvs3qt9nvedjanmq9,96,0,0,True User,Sybil,Sybil
73556,6900,elys1hqd6xzq7ytq8uf3usyksccvhk8qcmsfjx2q99v,102,0,0,True User,Sybil,Sybil
2796,23550,elys1hq8glhmff4gc5rx2qjlukns0pjw03ng3f82qk9,267,1,0,True User,Sybil,Sybil
6523,20450,elys1hpkfs7kd5kl5e5m5q7h644ftqt6s6fa7vyvwa2,241,1,0,True User,Sybil,Sybil
45094,9050,elys1hpempgcdzm5plfltnwks9k025j4n9uaf32trjg,95,6,0,True User,Sybil,Sybil
34312,10750,elys1hp7zxetr074ys7zr5h5ngvuj55c2nfr4k0ytvs,125,0,0,True User,Sybil,Sybil
3929,22550,elys1hp6dfxrm4uszrs0hlg545tlmx73q5fzyga59e6,253,0,0,True User,Sybil,Sybil
14775,15650,elys1hnzra4krcegufpsj54dea8vld9kg9k0k0t9s72,165,4,0,True User,Sybil,Sybil
26163,12400,elys1hnyw0n8q54gkgewvu05ewyj5wxytas0hjzh0p8,125,11,0,Sybil,True user,Sybil
3872,22600,elys1hnwmptremwtpyp3xvzcycv5fy6mqujyvjl5v0p,256,0,0,True User,Sybil,Sybil
43450,9250,elys1hnnavh98cr8eulpnadgu3r33pfaawwzvhzpn6w,113,0,0,True User,Sybil,Sybil
38899,10050,elys1hnmw2rk88yrlemvazxsyx8tv0rjmlp00km38zz,103,7,0,True User,Sybil,Sybil
32836,10950,elys1hnjqp5xvumxdvwrtrlqfvgdte3w9k3vlfd3hds,106,17,0,Sybil,True user,Sybil
